OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,ConductorC,OWNER,OPERATINGC,Shape_Length,FacilityID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
302,58.92205731,380,380,OPN,RMT004,HOR,Utility,Distribution,24.137674230690696,POH -302,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77756658,-88.1359257
303,153.31459792,380,380,OPN,RMT004,HOR,Utility,Distribution,62.80611324306019,POH -303,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77768892,-88.14001287
304,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915835080071776,POH -304,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77733618,-88.1359341
305,154.87817156,380,380,OPN,RMT004,HOR,Utility,Distribution,63.442335027677956,POH -305,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77375873,-88.14022785
306,99.69082064,380,380,OPN,RMT004,HOR,Utility,Distribution,40.83770437315832,POH -306,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77604076,-88.14009803
307,50.89896587,380,380,OPN,RMT004,HOR,Utility,Distribution,20.85078834354433,POH -307,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77809167,-88.13461464
308,184.40838813,380,380,OPN,RMT004,HOR,Utility,Distribution,75.54252574371345,POH -308,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7790961,-88.13852471
309,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.91582802124615,POH -309,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77936414,-88.13848727
310,61.5484883,380,380,OPN,RMT004,HOR,Utility,Distribution,25.213692958789878,POH -310,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77946465,-88.13847519
311,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897817805538131,POH -311,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7795499,-88.13848752
312,140.26157724,380,380,OPN,RMT004,HOR,Utility,Distribution,57.255860024169344,POH -312,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7795098,-88.13876063
313,12.54147918,380,380,OPN,RMT004,HOR,Utility,Distribution,5.118751431137165,POH -313,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77961371,-88.13989298
314,242.11234912,380,380,OPN,RMT004,HOR,Utility,Distribution,98.83911814608462,POH -314,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77956237,-88.13943504
315,232.13054504,380,380,OPN,RMT004,HOR,Utility,Distribution,95.09232171150202,POH -315,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77929656,-88.13991674
316,67.34242055,380,380,OPN,RMT004,HOR,Utility,Distribution,27.587556754542295,POH -316,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77888704,-88.13996033
317,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897693116816452,POH -317,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77967875,-88.14137955
318,281.46364833,380,380,OPN,RMT004,HOR,Utility,Distribution,115.3015356365664,POH -318,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77929422,-88.14141035
319,108.98990175,380,380,OPN,RMT004,HOR,Utility,Distribution,44.64697679679381,POH -319,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77876144,-88.14148542
320,393.89919748,380,380,OPN,RMT004,HOR,Utility,Distribution,160.76759212810657,POH -320,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77964608,-88.14063679
321,765.97624841,380,380,OPN,RMT004,HOR,Utility,Distribution,312.6268782893975,POH -321,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77969781,-88.14280404
322,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.8977213687236105,POH -322,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77967708,-88.14422915
323,158.89569535,380,380,OPN,RMT004,HOR,Utility,Distribution,64.8732494859256,POH -323,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77964618,-88.14453475
324,27.28571428,380,380,OPN,RMT004,HOR,Utility,Distribution,11.136026731220957,POH -324,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77751915,-88.14550329
325,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.8974116909135645,POH -325,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77751927,-88.1455753
326,151.26017713,380,380,OPN,RMT004,HOR,Utility,Distribution,61.962271354400684,POH -326,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77565984,-88.1457269
327,116.41863145,380,380,OPN,RMT004,HOR,Utility,Distribution,47.691226180530215,POH -327,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77951842,-88.14422756
328,410.01531665,380,380,OPN,RMT004,HOR,Utility,Distribution,167.34326412126617,POH -328,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77933757,-88.14349723
329,277.53434398,380,380,OPN,RMT004,HOR,Utility,Distribution,113.69299326116479,POH -329,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77844461,-88.14688971
330,164.01676551,380,380,OPN,RMT004,HOR,Utility,Distribution,67.19134274050802,POH -330,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77904921,-88.14684116
331,55.45602385,380,380,OPN,RMT004,HOR,Utility,Distribution,22.71833779016438,POH -331,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77935008,-88.1468301
332,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.91562982871781,POH -332,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77480877,-88.1374203
333,111.76654695,380,380,OPN,RMT004,HOR,Utility,Distribution,45.611421756689516,POH -333,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77230621,-88.16131811
334,115.75875027,380,380,OPN,RMT004,HOR,Utility,Distribution,47.2405049807151,POH -334,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77229328,-88.16090142
335,5319.19959107,380,380,OPN,RMT004,HOR,Utility,Distribution,2170.957638664907,POH -335,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77889518,-88.16850887
336,344.93021405,380,380,OPN,RMT004,HOR,Utility,Distribution,141.2784630363161,POH -336,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76751828,-88.17486417
337,592.96198756,380,380,OPN,RMT004,HOR,Utility,Distribution,242.87295230673743,POH -337,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76880228,-88.17497995
338,103.83807413,380,380,OPN,RMT004,HOR,Utility,Distribution,42.53341967580219,POH -338,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77184884,-88.17525131
339,181.03135439,380,380,OPN,RMT004,HOR,Utility,Distribution,74.153326561728,POH -339,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77223905,-88.17527909
340,174.80179324,380,380,OPN,RMT004,HOR,Utility,Distribution,71.6022981989215,POH -340,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77272638,-88.17531906
341,207.34637145,380,380,OPN,RMT004,HOR,Utility,Distribution,84.93590009894436,POH -341,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77444422,-88.1754572
342,152.17970086,380,380,OPN,RMT004,HOR,Utility,Distribution,62.26745947907724,POH -342,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7763547,-88.1762366
343,160.33774143,380,380,OPN,RMT004,HOR,Utility,Distribution,65.60880831871617,POH -343,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.777064,-88.17686724
344,153.4354752,380,380,OPN,RMT004,HOR,Utility,Distribution,62.78992592064417,POH -344,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77742655,-88.1771774
345,159.42928822,380,380,OPN,RMT004,HOR,Utility,Distribution,65.24977196835772,POH -345,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77779432,-88.17747314
346,236.34218485,380,380,OPN,RMT004,HOR,Utility,Distribution,96.78513140786397,POH -346,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77552729,-88.17566736
347,111.45213669,380,380,OPN,RMT004,HOR,Utility,Distribution,45.652830922690036,POH -347,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77311832,-88.1753531
348,12.25155865,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000006248560799,POH -348,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77296996,-88.17527081
349,12.2517219,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000059744595533,POH -349,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77296703,-88.17531555
350,203.82528451,380,380,OPN,RMT004,HOR,Utility,Distribution,83.18841422383491,POH -350,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77875015,-88.17909423
351,201.30265851,380,380,OPN,RMT004,HOR,Utility,Distribution,82.15864369236296,POH -351,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77870953,-88.18057839
352,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.914733452522612,POH -352,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7751988,-88.17554825
353,272.22321647,380,380,OPN,RMT004,HOR,Utility,Distribution,111.50974012378494,POH -353,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77378704,-88.17541279
354,147.28416454,380,380,OPN,RMT004,HOR,Utility,Distribution,60.2745059563045,POH -354,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77600834,-88.17594155
355,622.68464713,380,380,OPN,RMT004,HOR,Utility,Distribution,255.05515958321476,POH -355,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77085424,-88.17516155
356,129.54673103,380,380,OPN,RMT004,HOR,Utility,Distribution,53.062571689146736,POH -356,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76982444,-88.17506837
357,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915221913112263,POH -357,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.76963055,-88.17505322
358,572.00994851,380,380,OPN,RMT004,HOR,Utility,Distribution,233.526717691888,POH -358,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77930973,-88.15795971
359,197.82878426,380,380,OPN,RMT004,HOR,Utility,Distribution,81.04133321807558,POH -359,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77803912,-88.15089698
360,115.37223597,380,380,OPN,RMT004,HOR,Utility,Distribution,47.08586697225072,POH -360,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77656361,-88.14885549
361,176.41141207,380,380,OPN,RMT004,HOR,Utility,Distribution,72.26654993735657,POH -361,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77689991,-88.15094259
362,124.41756752,380,380,OPN,RMT004,HOR,Utility,Distribution,50.96820541676665,POH -362,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77759753,-88.15092284
363,149.94377859,380,380,OPN,RMT004,HOR,Utility,Distribution,61.19750020413005,POH -363,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77785979,-88.15419904
364,216.68822595,380,380,OPN,RMT004,HOR,Utility,Distribution,88.76366877753605,POH -364,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77853142,-88.15788777
365,274.09829654,380,380,OPN,RMT004,HOR,Utility,Distribution,112.27470239122026,POH -365,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77702948,-88.1581451
366,380.00496994,380,380,OPN,RMT004,HOR,Utility,Distribution,155.07922718239578,POH -366,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77274137,-88.1603756
367,422.97418716,380,380,OPN,RMT004,HOR,Utility,Distribution,173.19422558286513,POH -367,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77310715,-88.1545927
368,797.44331946,380,380,OPN,RMT004,HOR,Utility,Distribution,325.792564760433,POH -368,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77539696,-88.16217826
369,521.42899302,380,380,OPN,RMT004,HOR,Utility,Distribution,212.8181184925924,POH -369,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77327695,-88.16352234
370,257.39624661,380,380,OPN,RMT004,HOR,Utility,Distribution,105.41458808882577,POH -370,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77825496,-88.15606077
371,248.83150129,380,380,OPN,RMT004,HOR,Utility,Distribution,101.93610654994768,POH -371,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77895136,-88.15493001
372,15.15652281,380,380,OPN,RMT004,HOR,Utility,Distribution,6.208976519143228,POH -372,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77858941,-88.15494265
373,164.6992218,380,380,OPN,RMT004,HOR,Utility,Distribution,67.46981905520033,POH -373,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77810938,-88.15500897
374,116.77339538,380,380,OPN,RMT004,HOR,Utility,Distribution,47.83651957431968,POH -374,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77772345,-88.15502757
375,518.85979908,380,380,OPN,RMT004,HOR,Utility,Distribution,212.14488129853405,POH -375,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77822321,-88.15714762
376,206.51580709,380,380,OPN,RMT004,HOR,Utility,Distribution,84.28551861422129,POH -376,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77791321,-88.15582312
377,140.60276756,380,380,OPN,RMT004,HOR,Utility,Distribution,57.596529063834254,POH -377,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77636779,-88.15098426
378,167.3716586,380,380,OPN,RMT004,HOR,Utility,Distribution,68.30476690136982,POH -378,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77327132,-88.16154751
379,217.0371802,380,380,OPN,RMT004,HOR,Utility,Distribution,88.90050511441875,POH -379,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77502288,-88.15848947
380,281.1870668,380,380,OPN,RMT004,HOR,Utility,Distribution,114.7510994398381,POH -380,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77255442,-88.15405603
381,145.86984277,380,380,OPN,RMT004,HOR,Utility,Distribution,59.529473531437475,POH -381,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77265842,-88.15742533
382,196.43723258,380,380,OPN,RMT004,HOR,Utility,Distribution,80.16674269939227,POH -382,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77329859,-88.16221337
383,24.50379619,380,380,OPN,RMT004,HOR,Utility,Distribution,10.000007611806142,POH -383,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77325892,-88.1611962
384,12.25219003,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000015256970596,POH -384,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77268626,-88.15810182
385,191.07241769,380,380,OPN,RMT004,HOR,Utility,Distribution,77.97785399525438,POH -385,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77362236,-88.15264467
386,16.1610416,380,380,OPN,RMT004,HOR,Utility,Distribution,6.595655673640585,POH -386,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7766582,-88.15092798
387,47.7079649,380,380,OPN,RMT004,HOR,Utility,Distribution,19.47063792065162,POH -387,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77665599,-88.15081096
388,351.9501223,380,380,OPN,RMT004,HOR,Utility,Distribution,143.63251853528942,POH -388,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77357966,-88.15141393
389,12.20983473,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000070628448673,POH -389,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77915368,-88.15877317
390,12.20549348,380,380,OPN,RMT004,HOR,Utility,Distribution,5.000042529604136,POH -390,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77852389,-88.15090352
391,15.33149028,380,380,OPN,RMT004,HOR,Utility,Distribution,6.257272673743176,POH -391,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77850773,-88.15087442
392,115.59012424,380,380,OPN,RMT004,HOR,Utility,Distribution,47.17472319996414,POH -392,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77664962,-88.15051174
393,13.33115122,380,380,OPN,RMT004,HOR,Utility,Distribution,5.4407036778453595,POH -393,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77664499,-88.1502755
394,17.65359725,380,380,OPN,RMT004,HOR,Utility,Distribution,7.231701245097145,POH -394,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77662023,-88.15024936
395,218.84099773,380,380,OPN,RMT004,HOR,Utility,Distribution,89.31369030698593,POH -395,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77663463,-88.14985013
396,106.19414138,380,380,OPN,RMT004,HOR,Utility,Distribution,43.34562114494258,POH -396,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.776597,-88.14925801
397,105.31800833,380,380,OPN,RMT004,HOR,Utility,Distribution,42.98337739007233,POH -397,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77792771,-88.15639439
398,274.61681,380,380,OPN,RMT004,HOR,Utility,Distribution,112.09338958591285,POH -398,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77934536,-88.15440762
399,208.27111254,380,380,OPN,RMT004,HOR,Utility,Distribution,85.00313039946545,POH -399,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77938448,-88.15352832
400,146.72182782,380,380,OPN,RMT004,HOR,Utility,Distribution,59.920534703166936,POH -400,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77905486,-88.158521
401,130.70440145,380,380,OPN,RMT004,HOR,Utility,Distribution,53.377828554929955,POH -401,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77889917,-88.15805691
402,102.52803017,380,380,OPN,RMT004,HOR,Utility,Distribution,41.87229358766835,POH -402,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77876789,-88.15766699
403,59.1714949,380,380,OPN,RMT004,HOR,Utility,Distribution,24.21670807075898,POH -403,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77224197,-88.16147016
404,106.37395128,380,380,OPN,RMT004,HOR,Utility,Distribution,43.41122076999547,POH -404,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77278718,-88.16159984
405,91.17575458,380,380,OPN,RMT004,HOR,Utility,Distribution,37.208840187812505,POH -405,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77277217,-88.16123828
406,16.26195247,380,380,OPN,RMT004,HOR,Utility,Distribution,6.65313838770596,POH -406,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77215266,-88.16143458
407,203.86025638,380,380,OPN,RMT004,HOR,Utility,Distribution,83.50907396557153,POH -407,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77767813,-88.1580229
408,102.76395584,380,380,OPN,RMT004,HOR,Utility,Distribution,42.091261942577155,POH -408,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7745892,-88.15857852
409,63.88990454,380,380,OPN,RMT004,HOR,Utility,Distribution,26.170790267673645,POH -409,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77540512,-88.15842329
410,138.70318037,380,380,OPN,RMT004,HOR,Utility,Distribution,56.81755479432577,POH -410,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77568201,-88.15839065
411,205.04157409,380,380,OPN,RMT004,HOR,Utility,Distribution,83.98740126555359,POH -411,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77637884,-88.15826882
412,354.31764566,380,380,OPN,RMT004,HOR,Utility,Distribution,144.61211258034768,POH -412,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77555899,-88.15905404
413,315.22331983,380,380,OPN,RMT004,HOR,Utility,Distribution,128.65182382082946,POH -413,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77566298,-88.16027118
414,248.16193923,380,380,OPN,RMT004,HOR,Utility,Distribution,101.6452532294746,POH -414,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7736515,-88.16263954
415,147.94242965,380,380,OPN,RMT004,HOR,Utility,Distribution,60.594841858026555,POH -415,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77418689,-88.16276416
416,150.15180751,380,380,OPN,RMT004,HOR,Utility,Distribution,61.50120048554613,POH -416,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77458962,-88.16285957
417,72.54497157,380,380,OPN,RMT004,HOR,Utility,Distribution,29.605521466568558,POH -417,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77253624,-88.15340814
418,75.74985141,380,380,OPN,RMT004,HOR,Utility,Distribution,30.91325829963632,POH -418,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77257346,-88.15489607
419,134.2087875,380,380,OPN,RMT004,HOR,Utility,Distribution,54.77014580873546,POH -419,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77258513,-88.15528061
420,208.16954563,380,380,OPN,RMT004,HOR,Utility,Distribution,84.95344416578227,POH -420,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77261651,-88.15626883
421,138.82224871,380,380,OPN,RMT004,HOR,Utility,Distribution,56.65299026670166,POH -421,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77263888,-88.15690415
422,105.7611957,380,380,OPN,RMT004,HOR,Utility,Distribution,43.16101142718663,POH -422,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77267846,-88.15788576
423,220.27677111,380,380,OPN,RMT004,HOR,Utility,Distribution,89.89403615589018,POH -423,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77269037,-88.15852797
424,98.61932056,380,380,OPN,RMT004,HOR,Utility,Distribution,40.24624959683417,POH -424,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77259794,-88.15570703
425,206.76365578,380,380,OPN,RMT004,HOR,Utility,Distribution,84.38605677938426,POH -425,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.777773,-88.15129569
426,101.06758495,380,380,OPN,RMT004,HOR,Utility,Distribution,41.24862841653926,POH -426,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77778867,-88.15185954
427,80.98915728,380,380,OPN,RMT004,HOR,Utility,Distribution,33.05412074321163,POH -427,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77779901,-88.15219299
428,232.34591866,380,380,OPN,RMT004,HOR,Utility,Distribution,94.82750584199408,POH -428,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77782062,-88.15276647
429,199.98567711,380,380,OPN,RMT004,HOR,Utility,Distribution,81.61989400840172,POH -429,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77783546,-88.15355854
430,148.22805929,380,380,OPN,RMT004,HOR,Utility,Distribution,60.49605854316992,POH -430,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77787939,-88.15474479
431,117.04396168,380,380,OPN,RMT004,HOR,Utility,Distribution,47.76923935681044,POH -431,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77789088,-88.15523079
432,102.84630542,380,380,OPN,RMT004,HOR,Utility,Distribution,42.12969810006222,POH -432,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77809622,-88.15795892
433,143.04220924,380,380,OPN,RMT004,HOR,Utility,Distribution,58.599428174589114,POH -433,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77918911,-88.15314764
434,181.45725134,380,380,OPN,RMT004,HOR,Utility,Distribution,74.05946771250547,POH -434,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7793879,-88.1528139
435,211.3267923,380,380,OPN,RMT004,HOR,Utility,Distribution,86.24312206421351,POH -435,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77365147,-88.15413564
436,205.76961427,380,380,OPN,RMT004,HOR,Utility,Distribution,83.97509314550956,POH -436,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77363093,-88.15337159
437,64.76200769,380,380,OPN,RMT004,HOR,Utility,Distribution,26.42958807455296,POH -437,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77360548,-88.15217698
438,98.988318,380,380,OPN,RMT004,HOR,Utility,Distribution,40.54849888740891,POH -438,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7737768,-88.15374231
439,171.71019258,380,380,OPN,RMT004,HOR,Utility,Distribution,70.33830446018864,POH -439,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77444558,-88.15371148
440,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.91550230739768,POH -440,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77258719,-88.1558887
441,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915542163515563,POH -441,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77255243,-88.15475785
442,11.99999998,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897235988782988,POH -442,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77266213,-88.16427609
443,53.69412577,380,380,OPN,RMT004,HOR,Utility,Distribution,21.912422488745406,POH -443,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77271439,-88.16321124
444,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915338007724026,POH -444,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77269544,-88.16330729
445,86.31235602,380,380,OPN,RMT004,HOR,Utility,Distribution,35.35532950542736,POH -445,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77845175,-88.15496965
446,64.85733571,380,380,OPN,RMT004,HOR,Utility,Distribution,26.468998512150222,POH -446,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77505034,-88.1474578
447,123.87192199,380,380,OPN,RMT004,HOR,Utility,Distribution,50.74277659639079,POH -447,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77500161,-88.13874621
448,63.84944617,380,380,OPN,RMT004,HOR,Utility,Distribution,26.154074701855382,POH -448,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77471171,-88.13876345
449,102.29804834,380,380,OPN,RMT004,HOR,Utility,Distribution,41.90475470357726,POH -449,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77448425,-88.13878066
450,78.0017474,380,380,OPN,RMT004,HOR,Utility,Distribution,31.953976210266404,POH -450,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77802894,-88.13724708
451,111.50221878,380,380,OPN,RMT004,HOR,Utility,Distribution,45.677436541328476,POH -451,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77776898,-88.13725487
452,152.99271315,380,380,OPN,RMT004,HOR,Utility,Distribution,62.67385482057298,POH -452,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77785706,-88.13590877
