OBJECTID,FacilityID,FeederID,OperatingV,Installati,RatedKVA,OWNER,OPERATINGC,CONSTRUC_1,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
821,1177,RMT004,150,931996800000,25,Utility,Distribution,Underground,{6B024A08-C2DC-4800-8F4F-64A2B74FAE7B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78134681,41.78134681
822,1178,RMT004,380,802310400000,100,Utility,Distribution,Underground,{F9DC7026-E712-4902-9CE0-3FAC3F094226},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78399404,41.78399404
823,1179,RMT004,380,802310400000,100,Utility,Distribution,Underground,{A7BC7D30-01FA-4D8F-A08A-73925DA19AC7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78465084,41.78465084
824,1180,RMT004,380,802310400000,100,Utility,Distribution,Underground,{7C964F1B-BCF8-40BE-A321-A54B5CE4278D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78466393,41.78466393
825,1181,RMT004,380,802310400000,100,Utility,Distribution,Underground,{77B543A1-2BA9-48B9-A4CF-8C0D59123102},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78413161,41.78413161
826,P5-T5,RMT004,150,802310400000,50,Utility,Distribution,Underground,{41DAE37D-79BC-446B-8106-9E267C7CE444},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79213847,41.79213847
827,P4-T4,RMT004,150,802310400000,50,Utility,Distribution,Underground,{7713E753-5ED1-456D-967E-FEAF649876FE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7920847,41.7920847
828,1184,RMT004,150,802310400000,50,Utility,Distribution,Underground,{4FAF1D71-D514-4A88-B15C-59308F5BAE84},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79223526,41.79223526
829,P2-T2,RMT004,150,802310400000,50,Utility,Distribution,Underground,{5F4DAF22-27CB-4390-85DD-B0D82DC2C605},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79330833,41.79330833
830,P4-T4,RMT004,150,802310400000,50,Utility,Distribution,Underground,{15236AA1-CC7B-4855-9614-F9A2D874A2E8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79286713,41.79286713
831,P2-T2,RMT004,150,802310400000,50,Utility,Distribution,Underground,{DFBBE674-10DC-44E6-8028-7604FAAD135B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78850984,41.78850984
832,1189,RMT001,150,802310400000,100,Utility,Distribution,Underground,{D8A967DD-523D-4ADC-8BB5-68A1B9534164},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7876032,41.7876032
833,P1-T1,RMT004,150,802310400000,50,Utility,Distribution,Underground,{D8A57E2B-4491-4304-A518-786E6FF58CAC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78856884,41.78856884
834,P1-T1,RMT004,150,802310400000,50,Utility,Distribution,Underground,{DED82BF9-2B61-4768-8361-FECFB4C77DE3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78958471,41.78958471
835,1192,RMT004,150,802310400000,50,Utility,Distribution,Underground,{699BBDC0-5E14-4A9A-A906-EB7E2CC347EC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78950712,41.78950712
836,P1-T1,RMT004,150,802310400000,50,Utility,Distribution,Underground,{804CB62E-7F8B-4512-88C5-57B4FD6BAE42},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7904865,41.7904865
837,P2-T2,RMT004,150,802310400000,50,Utility,Distribution,Underground,{1FF0F655-0ED5-41FD-97E7-B679FF7B2A5F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79041687,41.79041687
838,P1-T1,RMT004,150,802310400000,50,Utility,Distribution,Underground,{D6067CAE-7C4F-45DA-9A3D-33DDA38C33C3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79135278,41.79135278
839,P2-T2,RMT004,150,802310400000,50,Utility,Distribution,Underground,{ECFBC826-B35F-45D0-951B-9F8E9C6DB960},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7913033,41.7913033
840,1197,RMT004,150,802310400000,50,Utility,Distribution,Underground,{7382F373-A120-4FD9-A21C-CE191622BE48},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79389947,41.79389947
841,P1-T1,RMT004,150,802310400000,50,Utility,Distribution,Underground,{92D7A278-65AE-4AB0-A32B-A83E4980D05F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79340032,41.79340032
842,1199,RMT004,150,802310400000,50,Utility,Distribution,Underground,{25528759-A9D4-48D4-99AA-DB823650387C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79246345,41.79246345
843,P3-T3,RMT004,150,802310400000,50,Utility,Distribution,Underground,{7FCBD68E-1905-431C-AC75-15FCD2CFCF1D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79212196,41.79212196
844,P3-T3,RMT004,150,802310400000,50,Utility,Distribution,Underground,{7D249955-ECBF-4851-8D56-DBC5301E2445},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79311634,41.79311634
845,1202,RMT004,380,1139529600000,50,Utility,Distribution,Underground,{846D2698-2FA2-4BE1-9006-506940E4FF97},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7818785,41.7818785
846,1203,RMT004,380,802310400000,100,Utility,Distribution,Underground,{EFE29BE5-130B-47A2-ACEF-8BA7F4C5B669},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80369552,41.80369552
847,1204,RMT004,380,802310400000,50,Utility,Distribution,Underground,{E25FDAD5-C1C7-4C22-942C-04E7F6A1F26A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79761649,41.79761649
848,1205,RMT004,150,802310400000,50,Utility,Distribution,Underground,{35B28613-950F-4734-8D32-4E60FBED6FA6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79630354,41.79630354
849,P10-T10,RMT003,380,802310400000,50,Utility,Distribution,Underground,{196791C3-1906-4866-A74F-DD14F65DA600},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79993674,41.79993674
850,1208,RMT003,380,802310400000,50,Utility,Distribution,Underground,{30A9E1B9-FAC8-4282-BE12-58A1826705D6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80123378,41.80123378
851,1209,RMT003,380,802310400000,100,Utility,Distribution,Underground,{A98B8CE6-A924-4987-8885-118B622A547B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80085838,41.80085838
852,1210,RMT004,150,802310400000,50,Utility,Distribution,Underground,{C563B1EE-F25F-4F55-9825-8CF45A433361},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79800505,41.79800505
853,1211,RMT004,150,802310400000,50,Utility,Distribution,Underground,{300DB54F-EAE9-4D8F-ADE6-37418F5917A9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79955294,41.79955294
854,1212,RMT004,150,802310400000,50,Utility,Distribution,Underground,{4C4CF258-2A84-4168-8296-A00C9E370900},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80155468,41.80155468
855,1213,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{C2A70C72-B2F1-4C08-A111-D0685BE633BC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78190044,41.78190044
856,1214,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{681F0443-3AB6-4497-820D-2E727DC39CBF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78085847,41.78085847
857,1215,RMT004,380,802310400000,50,Utility,Distribution,Underground,{89D63C34-9BA5-431D-908A-03981125E97A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78530437,41.78530437
858,1216,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{D5170A61-D6C2-4F78-8790-3CC1A33E10C5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78609706,41.78609706
859,1217,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{7C8B8843-7835-4F44-9404-515A0D1D451E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78606555,41.78606555
860,1218,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{24F7BE00-7D48-4512-A5F8-669D0C447ACD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7862691,41.7862691
861,1219,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{0CDD6B51-00AF-4971-9436-89F7634C5973},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78686647,41.78686647
862,1220,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{99C0D4C0-9DCD-48A6-91E1-9C5231D44841},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7873025,41.7873025
863,1221,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{72BEAEDD-84D1-4A00-A589-29146A27266D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79291681,41.79291681
864,1222,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{125510D1-5504-4A0B-BEA0-C884F326FBD3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79275781,41.79275781
865,1223,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{8E839502-D76D-462B-A205-9E86828F3D37},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79098858,41.79098858
866,1224,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{97E91268-5034-4142-8A88-0CA4F56F4F16},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79115934,41.79115934
867,1225,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{738E23D5-9AA1-4213-ABC9-2F3983EB4F68},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7917108,41.7917108
868,1226,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{CCAF7723-A69A-45B8-8B2D-D4093069F51C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79153727,41.79153727
869,1227,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{38EF04B5-A156-4D78-9796-00C951B209EE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79267144,41.79267144
870,1228,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{FC04EBCF-E471-4316-97FC-3AB2A2E98EFF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79199366,41.79199366
871,1229,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{B4EC8EB2-968A-465E-B0B0-C36CD73C208F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.789285,41.789285
872,1230,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{94490090-A17C-4B75-8D40-EE536A35BD3D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79104725,41.79104725
873,1231,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{3E771A08-1EAF-4351-A662-1C16333DE84A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79023989,41.79023989
874,1232,RMT004,380,802310400000,75,Utility,Distribution,Overhead,{5D61E51A-E304-4A61-8840-F86F37E70778},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7899726,41.7899726
875,1233,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{95F9C876-0CDF-4D7F-B89E-A8338DA9EC68},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7882433,41.7882433
876,1234,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{9643FE3E-A717-4B74-852D-5CA9A8ADA588},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78782368,41.78782368
877,1235,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{FBFCB086-AB32-4170-BDB6-7C9E089032FF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79351282,41.79351282
878,1236,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{77CEBF1F-2E6B-4550-9EC9-A940BBF17F28},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79255398,41.79255398
879,1237,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{78EBC5C4-8C01-4C86-BCF9-385AF5439AB8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79209081,41.79209081
880,1238,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{3D5929CD-C620-40C2-8F21-8FD997C34431},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79248904,41.79248904
881,1239,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{BB472695-75CF-4F9F-87D2-C4C597DF1999},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79022665,41.79022665
882,1240,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{11DB3320-E13B-4B49-9861-567489EF1608},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7892274,41.7892274
883,1241,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{0CA6FE86-8642-457A-94EE-BF9B76578CCB},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7897644,41.7897644
884,1242,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{D99AA624-E473-477F-B00A-7862967D6EC2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7882885,41.7882885
885,1243,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{281367C3-B183-471B-A576-D9C42961628B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7881631,41.7881631
886,1244,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{4C8D98FF-0709-45FF-B905-97901352367F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78795189,41.78795189
887,1245,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{96F314C8-63F5-456C-9AE3-96C9AF9B63B6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78629897,41.78629897
888,1246,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{3F6FAC50-B17C-4C57-BE1B-CA200918A550},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78629679,41.78629679
889,1247,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{EEF1B710-79D3-4F1A-9CF1-A18637DB6C07},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78009288,41.78009288
890,1248,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{44A7537F-6146-4766-8939-AE99CF275508},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78016185,41.78016185
891,1249,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{2731B3F7-38D6-483E-8E15-4EEA24721283},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78011414,41.78011414
892,1250,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{B1CCC365-B6DB-4C41-AD88-B4927F61FE9A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78527043,41.78527043
893,1251,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{E8E7AFEB-F3AA-4840-8C68-726F379ED2B4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78529781,41.78529781
894,1252,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{1C3B2F35-5AF0-43DE-BEA0-D0BA4DC11FB4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78325361,41.78325361
895,1253,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{75271CE0-01FC-43C8-9BA2-38C5CA8B259C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78254279,41.78254279
896,1254,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{40A717F6-A65C-46BD-8688-C9EBD065DEE2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78211085,41.78211085
897,1255,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{FF4710BD-F531-4729-8B3B-45C1F117DF20},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78139984,41.78139984
898,1256,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{88848303-B8F2-4A8E-AA5B-0D6E21D66D5C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78318357,41.78318357
899,1257,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{620C0A48-47F9-4427-90C2-11A5F48A72D5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78729253,41.78729253
900,1258,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{708121A5-B682-44EF-84F5-D43BB1337935},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78845129,41.78845129
901,1259,RMT004,380,802310400000,50,Utility,Distribution,Overhead,{3648859F-2FE4-460F-A67A-CD2509B88793},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7862733,41.7862733
902,1260,RMT001,150,802310400000,50,Utility,Distribution,Overhead,{2E80403B-5C6E-43D0-9C09-46443D4AD5D1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7875211,41.7875211
903,1261,RMT004,380,802310400000,100,Utility,Distribution,Underground,{6A2D277A-ADA0-4671-A4DD-B7A7369D0E7D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80383332,41.80383332
904,1262,RMT001,150,1107475200000,75,Utility,Distribution,Overhead,{0A93E90C-1CF8-4F4E-BEBB-39B9316B8756},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78628289,41.78628289
905,1263,RMT004,380,802310400000,100,Utility,Distribution,Overhead,{1099AB76-2327-40D1-A379-2BADDD54FFBF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79024679,41.79024679
906,1264,RMT004,380,802310400000,75,Utility,Distribution,Overhead,{8AA8A150-F30F-4440-99B2-6AB85523BA4D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7887713,41.7887713
907,P1-T1,RMT004,380,802310400000,100,Utility,Distribution,Underground,{2C1D6508-1E19-4B5B-AB7A-5BD600A3CBAD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80402969,41.80402969
908,P3-T3,RMT003,380,802310400000,50,Utility,Distribution,Underground,{89DD6E39-9F0E-4B6A-B55D-7A884DBF90A4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80200384,41.80200384
909,1267,RMT003,380,487382400000,100,Utility,Distribution,Underground,{A47574AA-F4F3-4071-AAB4-A5C722C5659D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80235856,41.80235856
910,1268,RMT004,380,802310400000,50,Utility,Distribution,Underground,{1312521F-DB14-41B2-8EA0-ADFD26FA72CA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80217597,41.80217597
911,1269,RMT004,380,802310400000,50,Utility,Distribution,Underground,{42ED97CF-FE49-4016-9BE4-096225E047EE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80331319,41.80331319
912,1270,RMT004,380,802310400000,50,Utility,Distribution,Underground,{E0EF6152-1033-40CD-BB3B-F7F8C8D26E5E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80169842,41.80169842
913,1271,RMT003,380,802310400000,50,Utility,Distribution,Underground,{EB4D4E9C-732C-469A-89C3-487731E078D8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80101975,41.80101975
914,1272,RMT003,380,950400000000,50,Utility,Distribution,Underground,{62DE6B75-0899-4DBE-8DF0-77DBAA9141BA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80092995,41.80092995
915,1273,RMT003,380,802310400000,50,Utility,Distribution,Underground,{032372D4-FD16-4544-894E-75E939C00EE8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79969297,41.79969297
916,1274,RMT003,380,298944000000,50,Utility,Distribution,Underground,{5165A178-6E41-42F4-83BC-F72F7227ACF6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80120172,41.80120172
917,1275,RMT004,380,802310400000,50,Utility,Distribution,Underground,{C1EF7EF1-8CBF-46A1-B060-0F0D60ECBA01},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80144918,41.80144918
918,1276,RMT004,380,802310400000,50,Utility,Distribution,Underground,{04528259-92BF-47A8-9E40-485D2826ACFD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8008567,41.8008567
919,1277,RMT004,380,802310400000,50,Utility,Distribution,Underground,{9884D6B8-C8BA-46FF-8B26-F56BCEE2C399},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80123496,41.80123496
920,1278,RMT004,380,802310400000,50,Utility,Distribution,Underground,{935643CC-EAC4-4883-B487-4AFFA29102E1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8011812,41.8011812
921,1279,RMT004,380,802310400000,50,Utility,Distribution,Underground,{EA43CD65-045C-41A2-8290-74BC813E2824},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80218158,41.80218158
922,1280,RMT004,380,802310400000,50,Utility,Distribution,Underground,{70057108-598A-456D-9E99-E00BE2B26DBE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80178292,41.80178292
923,1281,RMT004,380,802310400000,50,Utility,Distribution,Underground,{9FB6D061-6266-4429-84B5-A13C1DB8B64C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79943773,41.79943773
924,1282,RMT004,380,802310400000,100,Utility,Distribution,Underground,{A1B7C91E-6C16-4E07-B9EB-37038252A3DD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79863462,41.79863462
925,1283,RMT004,380,802310400000,50,Utility,Distribution,Underground,{AFF8AF57-9ECA-4884-B2E6-6BF75C088C42},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79510751,41.79510751
926,1284,RMT004,380,802310400000,50,Utility,Distribution,Underground,{C72392F7-AA9C-4287-BF48-CD4EFE54187B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79536556,41.79536556
927,1285,RMT004,380,802310400000,50,Utility,Distribution,Underground,{E09DD21E-EDD2-41C5-857D-4C0ECBDDAE7F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79236896,41.79236896
928,1286,RMT004,380,802310400000,50,Utility,Distribution,Underground,{866B1CC1-1540-46CB-8128-055582AA2A88},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79330277,41.79330277
929,1287,RMT004,380,802310400000,50,Utility,Distribution,Underground,{5351C5A8-F107-454E-896D-103F9AA594AE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79348791,41.79348791
930,1288,RMT004,150,802310400000,50,Utility,Distribution,Underground,{DB67E55D-61DC-4D2F-A14F-B641D493ED85},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79403032,41.79403032
931,1289,RMT004,380,802310400000,50,Utility,Distribution,Underground,{6B91A9A5-6309-47B4-98A0-BF2745439498},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80430843,41.80430843
932,1290,RMT004,380,802310400000,50,Utility,Distribution,Underground,{BB140D39-581E-4A65-9A97-5E837456667D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80413818,41.80413818
933,1291,RMT004,380,802310400000,50,Utility,Distribution,Underground,{BD983CD6-C945-4579-AF1D-4198744B15E7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8041247,41.8041247
934,1292,RMT004,380,802310400000,50,Utility,Distribution,Underground,{1F038CBA-5784-49D3-B8BD-993C7B83B0E7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79671813,41.79671813
935,1293,RMT004,380,802310400000,50,Utility,Distribution,Underground,{F8EEF409-260D-4E4F-A6D3-6EEA1F76FE99},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79737258,41.79737258
936,1294,RMT004,380,802310400000,50,Utility,Distribution,Underground,{3898A419-6EF8-4907-9A68-048A95E72A32},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79727876,41.79727876
937,1295,RMT004,380,802310400000,50,Utility,Distribution,Underground,{5A04915B-98B9-4207-9CBC-9A1B523F01BE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79655118,41.79655118
938,1296,RMT004,380,802310400000,50,Utility,Distribution,Underground,{A24B299F-CC5A-4ED8-B263-F46205CCCA9D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79718934,41.79718934
939,1297,RMT004,380,802310400000,50,Utility,Distribution,Underground,{24B516E5-34A8-4A7B-A5BD-FE2F878A0D29},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79651953,41.79651953
940,1298,RMT004,380,802310400000,50,Utility,Distribution,Underground,{8D7C41B8-20C4-483E-AF6D-EA2079CFF8F0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79406085,41.79406085
941,1299,RMT004,380,802310400000,50,Utility,Distribution,Underground,{C7E493B8-2836-4909-952D-D235629E0025},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79652582,41.79652582
942,1300,RMT004,380,802310400000,50,Utility,Distribution,Underground,{13CEEC25-ED86-406F-BADC-99AFB5FF7619},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79791661,41.79791661
943,P5-T5,RMT004,150,802310400000,50,Utility,Distribution,Underground,{0CA8D0B6-732F-4235-810E-752707796016},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79691564,41.79691564
944,1302,RMT004,380,802310400000,50,Utility,Distribution,Underground,{EE32956B-BA09-46F1-BE24-18CBEA66A56C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79532847,41.79532847
945,1303,RMT004,380,802310400000,50,Utility,Distribution,Underground,{2F7C4294-CC14-404A-9490-DF24C42E2429},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80256095,41.80256095
946,1304,RMT004,380,802310400000,50,Utility,Distribution,Underground,{9FD023D2-8642-4F82-8359-948EED25DF91},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80251754,41.80251754
947,1305,RMT004,380,233884800000,50,Utility,Distribution,Underground,{24423324-ADFD-4E76-822B-9995AFFD2B22},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80560723,41.80560723
948,1306,RMT004,380,493257600000,500,Utility,Distribution,Underground,{716CDB6A-C654-409B-BDE9-71DCEE60E639},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80488809,41.80488809
949,P5-T5,RMT004,380,802310400000,100,Utility,Distribution,Underground,{D2FF1D17-B5F1-42C9-A8D6-62C3D7394E99},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8050198,41.8050198
950,1308,RMT004,380,802310400000,50,Utility,Distribution,Underground,{B820FC30-8CAC-4C05-A7C4-787466679684},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80544996,41.80544996
951,1309,RMT004,380,802310400000,50,Utility,Distribution,Underground,{709D4358-BD5B-497A-B32C-7005E1961F84},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80380951,41.80380951
952,P2-T2,RMT003,380,842140800000,50,Utility,Distribution,Underground,{8C20E1D7-1B53-4DA4-B4CF-09ACC9858E5B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80268274,41.80268274
953,P1-T1,RMT003,380,842140800000,50,Utility,Distribution,Underground,{43850DC9-930B-46E8-A70D-9ED658F14910},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80242264,41.80242264
954,P1-T1,RMT004,380,802310400000,50,Utility,Distribution,Underground,{1277AD85-5EBB-4205-ADA9-ECC75D289A1F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80389483,41.80389483
955,1313,RMT004,380,802310400000,50,Utility,Distribution,Underground,{9A1CB303-8734-46A4-B130-10DBC9D911AB},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80397758,41.80397758
956,1314,RMT004,380,802310400000,50,Utility,Distribution,Underground,{307BEA07-3DC5-4752-8104-0A41CFDAEF06},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80553026,41.80553026
957,1315,RMT004,380,802310400000,50,Utility,Distribution,Underground,{FCABF0E1-82C7-460E-A4B0-93CE49CC6658},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8042832,41.8042832
